filename,fold,target,category,esc10,src_file,take,gender,age
ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044853892-1.7-f-04-hu.wav,1,0,hungry,False,1430044853892,A,f,4
40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477756469-1.7-f-26-hu.wav,1,0,hungry,False,1430477756469,A,f,26
7B924575-21FC-462A-969E-BABB46D1CBF5-1430055234-1.0-f-72-hu.wav,1,0,hungry,False,1430055234,A,f,72
F950E7E3-A1A5-4A01-99F4-9B155C3C6606-1430305696-1.0-m-72-hu.wav,1,0,hungry,False,1430305696,A,m,72
E2C4BCE0-99FD-49EC-8AB1-5EA5DF7DD8C5-1430042952-1.0-m-04-hu.wav,1,0,hungry,False,1430042952,A,m,4
d1e236a0-e030-4137-9030-5625026cd098-1430477960643-1.2-m-04-hu.wav,1,0,hungry,False,1430477960643,A,m,4
5C2F730C-9721-40B7-A2D8-C257DB518978-1429966336-1.0-m-04-hu.wav,1,0,hungry,False,1429966336,A,m,4
A123AD65-38D3-4A65-AB37-330034765840-1430093726-1.0-m-04-hu.wav,1,0,hungry,False,1430093726,A,m,4
6bd76f21-f279-4c46-9453-58c95e7b2475-1430767927715-1.7-m-72-hu.wav,1,0,hungry,False,1430767927715,A,m,72
719bb382-a592-46b7-82d2-8b4a625263b7-1430376483385-1.7-m-48-hu.wav,1,0,hungry,False,1430376483385,A,m,48
42ec6f14-6ba6-457f-8a80-101ee201195c-1431345009828-1.7-m-22-hu.wav,1,0,hungry,False,1431345009828,A,m,22
b8fe4527-5e46-437f-897d-be32112bc1c8-1430166086647-1.7-f-48-hu.wav,1,0,hungry,False,1430166086647,A,f,48
375308C6-F894-49A5-B246-8C2819E9C6ED-1430416651-1.0-m-04-hu.wav,1,0,hungry,False,1430416651,A,m,4
6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370278-1.1-m-04-hu.wav,1,0,hungry,False,1431370278,A,m,4
D833237F-1F7C-4338-BEDE-84C0CF5F4145-1430084007-1.0-f-26-hu.wav,1,0,hungry,False,1430084007,A,f,26
7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232195-1.0-f-26-hu.wav,1,0,hungry,False,1430232195,A,f,26
0a983cd2-0078-4698-a048-99ac01eb167a-1433917038889-1.7-f-04-hu.wav,1,0,hungry,False,1433917038889,A,f,4
aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436982075169-1.7-f-04-hu.wav,1,0,hungry,False,1436982075169,A,f,4
c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739158854-1.7-f-26-hu.wav,1,0,hungry,False,1430739158854,A,f,26
8f5c01dc-6826-4076-a831-027ad61afdaf-1435873509176-1.7-f-26-hu.wav,1,0,hungry,False,1435873509176,A,f,26
c42e76b9-a4c1-48f6-a91d-27ab83015874-1430737177322-1.7-f-72-hu.wav,1,0,hungry,False,1430737177322,A,f,72
7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846824-1.1-f-26-hu.wav,1,0,hungry,False,1436846824,A,f,26
F24DE44B-762C-4149-AC92-96A5E57ED118-1430816936-1.0-m-04-hu.wav,1,0,hungry,False,1430816936,A,m,4
69374818-7b73-48ac-8200-e6a225e293fb-1430746091424-1.7-m-04-hu.wav,1,0,hungry,False,1430746091424,A,m,4
04c3386b-e6bc-4bd0-8456-d46ae21a73fc-1435305829013-1.7-f-26-hu.wav,1,0,hungry,False,1435305829013,A,f,26
03abcb8f-400a-47d8-ad82-7e4586cc06be-1431864192133-1.7-f-48-hu.wav,1,0,hungry,False,1431864192133,A,f,48
3941D08C-5A97-48A4-8830-091D878137F6-1430099813-1.0-m-72-hu.wav,1,0,hungry,False,1430099813,A,m,72
89964233-cbdb-4f34-a819-5f4b5ce3f5f5-1430049852345-1.7-f-04-hu.wav,1,0,hungry,False,1430049852345,A,f,4
719bb382-a592-46b7-82d2-8b4a625263b7-1430376267895-1.7-m-48-hu.wav,1,0,hungry,False,1430376267895,A,m,48
b9d0daab-43c8-41f1-86af-3bcdea9af63c-1429979961789-1.7-f-22-hu.wav,1,0,hungry,False,1429979961789,A,f,22
4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774932733-1.7-f-48-hu.wav,1,0,hungry,False,1434774932733,A,f,48
ed31b187-34af-4ff1-979c-3b8a5905fb7b-1430044808480-1.7-m-04-hu.wav,1,0,hungry,False,1430044808480,A,m,4
7B924575-21FC-462A-969E-BABB46D1CBF5-1430055243-1.0-f-72-hu.wav,1,0,hungry,False,1430055243,A,f,72
B2A105BB-347B-4878-A735-AA4ECF32CD16-1436864116-1.1-m-26-hu.wav,1,0,hungry,False,1436864116,A,m,26
1b381a1e-88a6-4a48-b889-a5ccdf0aacaf-1430299568333-1.7-f-72-hu.wav,1,0,hungry,False,1430299568333,A,f,72
80130d3a-ceb9-4460-8464-e956bac5c40d-1436850034856-1.7-m-72-hu.wav,1,0,hungry,False,1436850034856,A,m,72
990DE219-FCD1-4634-91CE-19AB93E5D2B0-1430214575-1.0-m-04-hu.wav,1,0,hungry,False,1430214575,A,m,4
c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430739179429-1.7-f-26-hu.wav,1,0,hungry,False,1430739179429,A,f,26
40a4c760-facf-4911-b0a6-22eccc3ab18d-1430466176951-1.7-f-26-hu.wav,1,0,hungry,False,1430466176951,A,f,26
F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055809-1.0-m-26-hu.wav,1,0,hungry,False,1430055809,A,m,26
719bb382-a592-46b7-82d2-8b4a625263b7-1430376501744-1.7-m-48-hu.wav,1,0,hungry,False,1430376501744,A,m,48
adb53808-8b13-4c08-b055-6653c75298be-1430133982281-1.7-m-72-hu.wav,1,0,hungry,False,1430133982281,A,m,72
F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055950-1.0-m-26-hu.wav,1,0,hungry,False,1430055950,A,m,26
bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637640279-1.7-m-72-hu.wav,1,0,hungry,False,1430637640279,A,m,72
70d30513-0ec3-49e4-9976-e85785e85c2d-1431033390358-1.7-m-04-hu.wav,1,0,hungry,False,1431033390358,A,m,4
2e25d0a5-0b2b-44ef-8491-e445b16ea75c-1430056314272-1.7-f-26-hu.wav,1,0,hungry,False,1430056314272,A,f,26
EC2E1160-BC33-450A-A62D-DE2A4C0D42BB-1430039051-1.0-f-48-hu.wav,1,0,hungry,False,1430039051,A,f,48
9fe37482-6a64-401d-b8b9-3e47d6ed9ac0-1430047590938-1.7-f-26-hu.wav,1,0,hungry,False,1430047590938,A,f,26
CC8771B1-C84E-4223-A010-029A7629A975-1434107299-1.1-f-04-hu.wav,1,0,hungry,False,1434107299,A,f,4
86c2b87a-ae7c-46a3-b6fb-7ebe748812cf-1430036547966-1.7-m-04-hu.wav,1,0,hungry,False,1430036547966,A,m,4
7fd72d70-07c4-40a0-85e9-c91df9bdefb2-1430994916704-1.7-f-04-hu.wav,1,0,hungry,False,1430994916704,A,f,4
adb53808-8b13-4c08-b055-6653c75298be-1430133962749-1.7-m-72-hu.wav,1,0,hungry,False,1430133962749,A,m,72
7A22229D-06C2-4AAA-9674-DE5DF1906B3A-1436891933-1.1-m-72-hu.wav,1,0,hungry,False,1436891933,A,m,72
50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007656-1.0-m-26-hu.wav,1,0,hungry,False,1430007656,A,m,26
2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877953-1.1-m-26-hu.wav,1,0,hungry,False,1436877953,A,m,26
dc5429de-26b4-48e2-bc47-bc607b9bba06-1430741828918-1.7-f-72-hu.wav,1,0,hungry,False,1430741828918,A,f,72
cde108d0-62c3-47f8-82c4-233c9fba5cdd-1436884444242-1.7-m-48-hu.wav,1,0,hungry,False,1436884444242,A,m,48
e37c323c-0edb-4942-be47-3cc0b2de00a1-1434392936735-1.7-f-26-hu.wav,1,0,hungry,False,1434392936735,A,f,26
aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436988612387-1.7-f-04-hu.wav,1,0,hungry,False,1436988612387,A,f,4
045C5483-69E1-4BEC-B1D8-9286D174B9B2-1430102996-1.0-m-04-hu.wav,1,0,hungry,False,1430102996,A,m,4
D18A30C6-4370-4BE0-83F8-031892F96603-1432989796-1.1-f-04-hu.wav,1,0,hungry,False,1432989796,A,f,4
10A40438-09AA-4A21-83B4-8119F03F7A11-1430925172-1.0-f-26-hu.wav,1,0,hungry,False,1430925172,A,f,26
177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736533767-1.7-f-26-hu.wav,1,0,hungry,False,1430736533767,A,f,26
24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814741368-1.7-f-26-hu.wav,1,0,hungry,False,1430814741368,A,f,26
2ad6d558-32f2-4bfd-99c5-cbd31ee3bb11-1430064396119-1.7-m-72-hu.wav,1,0,hungry,False,1430064396119,A,m,72
D1CB71F9-EF76-49B3-A703-41D557444D21-1436863375-1.1-m-04-hu.wav,1,0,hungry,False,1436863375,A,m,4
549a46d8-9c84-430e-ade8-97eae2bef787-1430130669340-1.7-m-48-hu.wav,1,0,hungry,False,1430130669340,A,m,48
3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430122381138-1.7-m-26-hu.wav,1,0,hungry,False,1430122381138,A,m,26
090C15A8-5406-4EA5-97A3-81F6527227C0-1430147515-1.0-m-72-hu.wav,1,0,hungry,False,1430147515,A,m,72
602b06a7-31f0-4370-b35a-9cc81d205958-1430907796431-1.7-f-72-hu.wav,1,0,hungry,False,1430907796431,A,f,72
5C2F730C-9721-40B7-A2D8-C257DB518978-1429966327-1.0-m-04-hu.wav,1,0,hungry,False,1429966327,A,m,4
8f4dbf5a-b504-4452-b6ac-94e646a6a052-1430734962301-1.7-f-72-hu.wav,1,0,hungry,False,1430734962301,A,f,72
7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432275312750-1.7-m-48-hu.wav,1,0,hungry,False,1432275312750,A,m,48
F4A65A98-ADEE-49C4-9B45-65A8429DF170-1430232330-1.0-m-72-hu.wav,1,0,hungry,False,1430232330,A,m,72
2602b7c2-e96d-42f6-9767-f1ae74925ef8-1431376228657-1.7-f-22-hu.wav,1,0,hungry,False,1431376228657,A,f,22
101c6709-39fb-44dc-b905-7cbeed5714a2-1434361963544-1.7-f-04-hu.wav,1,0,hungry,False,1434361963544,A,f,4
3c0b4e07-33ec-4d68-a6b2-5f5dcb8cff8e-1430070829977-1.7-m-26-hu.wav,1,0,hungry,False,1430070829977,A,m,26
64acb345-a61e-4ef3-a5a6-cf83c04b83f1-1430045478300-1.7-m-72-hu.wav,1,0,hungry,False,1430045478300,A,m,72
d1e236a0-e030-4137-9030-5625026cd098-1430477951092-1.2-m-04-hu.wav,1,0,hungry,False,1430477951092,A,m,4
177dc72e-d0f8-47ef-a5a7-3b46878e11a0-1430736358754-1.7-f-26-hu.wav,1,0,hungry,False,1430736358754,A,f,26
F95D4BCE-2FB0-4A0C-A058-BFB0674539AF-1430055800-1.0-m-26-hu.wav,1,0,hungry,False,1430055800,A,m,26
24f2a4e1-7161-42a3-a2a2-a29a2422c0b8-1430814730789-1.7-f-26-hu.wav,1,0,hungry,False,1430814730789,A,f,26
1259bcad-2308-46fa-9a36-b5d8f359886a-1430143617162-1.7-m-04-hu.wav,1,0,hungry,False,1430143617162,A,m,4
c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430066825817-1.7-m-72-hu.wav,1,0,hungry,False,1430066825817,A,m,72
21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430105653796-1.7-m-04-hu.wav,1,0,hungry,False,1430105653796,A,m,4
a56e2494-d2b2-480e-af0b-de9ea8f33572-1436897427825-1.7-f-26-hu.wav,1,0,hungry,False,1436897427825,A,f,26
0D1AD73E-4C5E-45F3-85C4-9A3CB71E8856-1430742197-1.0-m-04-hu.wav,1,0,hungry,False,1430742197,A,m,4
7d1c2cd2-6fa1-499f-8ca8-a298198be4e7-1436850081753-1.7-m-04-hu.wav,1,0,hungry,False,1436850081753,A,m,4
A123AD65-38D3-4A65-AB37-330034765840-1430093687-1.0-m-04-hu.wav,1,0,hungry,False,1430093687,A,m,4
ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533809819-1.7-m-26-hu.wav,1,0,hungry,False,1431533809819,A,m,26
F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318400-1.0-m-04-hu.wav,1,0,hungry,False,1430318400,A,m,4
415d69b4-6d84-4bf8-97b0-10f8f108dc1d-1430739528719-1.7-m-04-hu.wav,1,0,hungry,False,1430739528719,A,m,4
aaa57dbd-7b88-454a-963e-6faa2f4ed4e7-1436910225455-1.7-f-04-hu.wav,1,0,hungry,False,1436910225455,A,f,4
3c51dedc-6e4c-47dd-a179-86a25e95f1ef-1430651019625-1.7-m-04-hu.wav,1,0,hungry,False,1430651019625,A,m,4
6d922623-8424-4625-be4c-4964e0c9e25c-1434898452774-1.7-m-04-hu.wav,1,0,hungry,False,1434898452774,A,m,4
D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1430036283-1.0-m-48-hu.wav,1,0,hungry,False,1430036283,A,m,48
AE02C934-F4E5-4C73-818D-56AA6887EC18-1430279454-1.0-m-26-hu.wav,1,0,hungry,False,1430279454,A,m,26
1f40790f-68f2-4e7e-845e-715bd97c82d0-1429979603276-1.7-m-72-hu.wav,1,0,hungry,False,1429979603276,A,m,72
a40b9b8d-e4bc-457a-badf-f38bdbc0c358-1430016779981-1.7-m-26-hu.wav,1,0,hungry,False,1430016779981,A,m,26
5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635047-1.0-m-26-hu.wav,1,0,hungry,False,1432635047,A,m,26
67414C5E-0EB2-48FD-8391-FCF085FDB6D9-1430050964-1.0-m-04-hu.wav,1,0,hungry,False,1430050964,A,m,4
40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477726097-1.7-f-26-hu.wav,1,0,hungry,False,1430477726097,A,f,26
6639C63C-F634-489C-91B3-E3DB5930EFD5-1431370257-1.1-m-04-hu.wav,1,0,hungry,False,1431370257,A,m,4
5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635069-1.0-m-26-hu.wav,1,0,hungry,False,1432635069,A,m,26
0c8f14a9-6999-485b-97a2-913c1cbf099c-1430760379259-1.7-m-26-hu.wav,1,0,hungry,False,1430760379259,A,m,26
4D43D6CD-C084-4081-ABF3-8B25951B2D75-1430146631-1.0-m-04-hu.wav,1,0,hungry,False,1430146631,A,m,4
69374818-7b73-48ac-8200-e6a225e293fb-1430746080630-1.7-m-04-hu.wav,1,0,hungry,False,1430746080630,A,m,4
5f0a1ed4-ee2c-493c-bc00-6b56aad78a72-1430933240505-1.7-m-72-hu.wav,1,0,hungry,False,1430933240505,A,m,72
AA2CA7F6-4547-4CC0-AA4C-5D7B64727FB5-1437123487-1.1-f-26-hu.wav,1,0,hungry,False,1437123487,A,f,26
19aae3d1-51c6-4ffb-aeb8-efb6ae7ba83e-1436861395462-1.7-m-48-hu.wav,1,0,hungry,False,1436861395462,A,m,48
edb5924c-07ba-4eaa-838b-aaf9511a219b-1431894189631-1.7-m-48-hu.wav,1,0,hungry,False,1431894189631,A,m,48
e4051e62-d21d-4bb8-a235-fd7e859ad787-1430739655763-1.7-m-04-hu.wav,1,0,hungry,False,1430739655763,A,m,4
4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583470764-1.7-f-26-hu.wav,1,0,hungry,False,1431583470764,A,f,26
ae5a462b-5424-4b5b-82d5-07ccb61654ab-1430405436291-1.7-f-04-hu.wav,1,0,hungry,False,1430405436291,A,f,4
F1AF5794-AD3B-4181-B010-AB835E5BDA64-1430441342-1.0-m-72-hu.wav,1,0,hungry,False,1430441342,A,m,72
DCB33551-F9BA-4B4A-8DA1-A3107E1AD859-1430406483-1.0-m-04-hu.wav,1,0,hungry,False,1430406483,A,m,4
9aa8bac5-eeb9-4f19-a4bf-7c439e87364b-1430745385374-1.7-m-04-hu.wav,1,0,hungry,False,1430745385374,A,m,4
40a4c760-facf-4911-b0a6-22eccc3ab18d-1430477717469-1.7-f-26-hu.wav,1,0,hungry,False,1430477717469,A,f,26
D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807598-1.0-m-48-hu.wav,1,0,hungry,False,1429807598,A,m,48
21c07aff-0a8d-4e74-ad5e-e3c7f7bcb11b-1430031235662-1.7-m-04-hu.wav,1,0,hungry,False,1430031235662,A,m,4
3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142760958-1.7-m-26-hu.wav,1,0,hungry,False,1430142760958,A,m,26
0c8f14a9-6999-485b-97a2-913c1cbf099c-1430760394426-1.7-m-26-hu.wav,1,0,hungry,False,1430760394426,A,m,26
4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737668804-1.7-f-48-hu.wav,1,0,hungry,False,1434737668804,A,f,48
c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430068167526-1.7-m-72-hu.wav,1,0,hungry,False,1430068167526,A,m,72
7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846870-1.1-f-26-hu.wav,1,0,hungry,False,1436846870,A,f,26
88da3fbd-926b-4ee7-ae8f-85f92f2783b0-1430114329442-1.7-m-04-hu.wav,1,0,hungry,False,1430114329442,A,m,4
50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007668-1.0-m-26-hu.wav,1,0,hungry,False,1430007668,A,m,26
af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240037389-1.7-m-26-hu.wav,1,0,hungry,False,1431240037389,A,m,26
d79affbc-f7b4-4ef0-ae57-be5da4b827bf-1430761514476-1.7-m-72-hu.wav,1,0,hungry,False,1430761514476,A,m,72
789d2553-cbf2-4911-91e4-fb228d231238-1430818517787-1.7-m-26-hu.wav,1,0,hungry,False,1430818517787,A,m,26
F6C6D3EE-F139-48A4-9EAC-0A50EB011CDC-1430103957-1.0-m-04-hu.wav,1,0,hungry,False,1430103957,A,m,4
999bf14b-e417-4b44-b746-9253f81efe38-1430972705879-1.7-m-26-hu.wav,1,0,hungry,False,1430972705879,A,m,26
189b78c6-9e78-43f2-bcb8-6cc8a462f4dc-1430807938301-1.7-m-22-hu.wav,1,0,hungry,False,1430807938301,A,m,22
B327333E-2DE2-4833-A75A-4C576208BED3-1430087443-1.0-f-48-hu.wav,1,0,hungry,False,1430087443,A,f,48
7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846797-1.1-f-26-hu.wav,1,0,hungry,False,1436846797,A,f,26
afa44e7f-4187-4f1c-9437-b49ba75f542e-1430629785235-1.7-f-04-hu.wav,1,0,hungry,False,1430629785235,A,f,4
edb5924c-07ba-4eaa-838b-aaf9511a219b-1431899400326-1.7-m-48-hu.wav,1,0,hungry,False,1431899400326,A,m,48
c10e2b0f-0cb8-4485-b82f-d453edf97db7-1430738986076-1.7-f-26-hu.wav,1,0,hungry,False,1430738986076,A,f,26
376C006E-3664-4056-80D0-7661F631A062-1436930593-1.1-m-26-hu.wav,1,0,hungry,False,1436930593,A,m,26
1259bcad-2308-46fa-9a36-b5d8f359886a-1430143644843-1.7-f-04-hu.wav,1,0,hungry,False,1430143644843,A,f,4
F2F97740-D638-4B6F-9E09-3AC65F06B448-1436849335-1.1-f-48-hu.wav,1,0,hungry,False,1436849335,A,f,48
63CA92F7-973A-4DCA-A410-7B19811A2478-1430041884-1.0-f-26-hu.wav,1,0,hungry,False,1430041884,A,f,26
9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927716-1.0-f-04-hu.wav,1,0,hungry,False,1430927716,A,f,4
F4A0C710-AC2D-42E0-8EA9-3E4CAC31EE20-1430318416-1.0-m-04-hu.wav,1,0,hungry,False,1430318416,A,m,4
D54D9C2A-56ED-4338-9D1F-2ADB4E081DAD-1429807587-1.0-m-48-hu.wav,1,0,hungry,False,1429807587,A,m,48
f5b29377-7cd6-4688-942c-5a07add39dc5-1437178455960-1.7-f-26-hu.wav,1,0,hungry,False,1437178455960,A,f,26
37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav,1,0,hungry,False,1430744728397,A,f,26
DBA77EDC-D457-4B3A-83B8-B7AFBF272D4E-1436860486-1.1-m-72-hu.wav,1,0,hungry,False,1436860486,A,m,72
7e3de9b8-2be5-473f-b8c3-c2657f1317bb-1430006339251-1.7-f-04-hu.wav,1,0,hungry,False,1430006339251,A,f,4
bb2bdafb-0477-4be4-8c41-1a6192e8c6d4-1430637663087-1.7-m-72-hu.wav,1,0,hungry,False,1430637663087,A,m,72
8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856363348-1.7-f-04-hu.wav,1,0,hungry,False,1436856363348,A,f,4
4cefc13c-e7c0-4b5a-bddb-c40c103e640a-1431583459308-1.7-f-26-hu.wav,1,0,hungry,False,1431583459308,A,f,26
d6cda191-4962-4308-9a36-46d5648a95ed-1431882043380-1.7-m-04-hu.wav,1,0,hungry,False,1431882043380,A,m,4
8057932d-a6af-4d63-903b-37049686e176-1430919675907-1.7-f-72-hu.wav,1,0,hungry,False,1430919675907,A,f,72
4CD5903D-E2CE-401E-B898-D873C763F44B-1430727644-1.0-m-26-hu.wav,1,0,hungry,False,1430727644,A,m,26
9641D2D5-7D9F-41B2-8345-229AE9555FEC-1430022546-1.0-m-72-hu.wav,1,0,hungry,False,1430022546,A,m,72
3030d0e9-0c9b-4616-9b83-f10dc2dedbfd-1430053447333-1.7-m-26-hu.wav,1,0,hungry,False,1430053447333,A,m,26
459c3f85-5710-4efa-bcc9-8012aa1af55e-1430034880215-1.7-f-48-hu.wav,1,0,hungry,False,1430034880215,A,f,48
2439388A-9CF2-4D3B-9534-E6951FC9EAD4-1436877944-1.1-m-26-hu.wav,1,0,hungry,False,1436877944,A,m,26
31e785de-b0c9-464f-88e2-bd8f1dd5cda4-1433403682898-1.7-m-04-hu.wav,1,0,hungry,False,1433403682898,A,m,4
8c66887c-8251-49fa-903b-c02d56405f58-1436856065644-1.7-m-26-hu.wav,1,0,hungry,False,1436856065644,A,m,26
743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860053-1.1-f-26-hu.wav,1,0,hungry,False,1436860053,A,f,26
815af07e-4c31-4032-8bd1-dab6e60c879e-1433156413683-1.7-m-04-hu.wav,1,0,hungry,False,1433156413683,A,m,4
323cab80-2551-4a46-8c3d-62c7a5264afa-1430382588301-1.7-m-22-hu.wav,1,0,hungry,False,1430382588301,A,m,22
5728DDD6-149B-412F-A14B-C29B9B5E415F-1432635035-1.0-m-26-hu.wav,1,0,hungry,False,1432635035,A,m,26
c6fd9d60-0fa7-44c0-b3ce-0192527d7b81-1430038968282-1.7-m-04-hu.wav,1,0,hungry,False,1430038968282,A,m,4
D1CB71F9-EF76-49B3-A703-41D557444D21-1436863366-1.1-m-04-hu.wav,1,0,hungry,False,1436863366,A,m,4
FAE74A94-9968-43ED-958C-50D7C4C1F13C-1430770858-1.0-f-22-hu.wav,1,0,hungry,False,1430770858,A,f,22
090C15A8-5406-4EA5-97A3-81F6527227C0-1430147533-1.0-m-72-hu.wav,1,0,hungry,False,1430147533,A,m,72
A123AD65-38D3-4A65-AB37-330034765840-1430093699-1.0-m-04-hu.wav,1,0,hungry,False,1430093699,A,m,4
7b0e160e-0505-459e-8ecb-304d7afae9d2-1437486941311-1.7-m-04-hu.wav,1,0,hungry,False,1437486941311,A,m,4
e36730a9-d62b-4752-856f-b42feb1585df-1429975817524-1.7-m-04-hu.wav,1,0,hungry,False,1429975817524,A,m,4
96986c8b-9988-4c37-a0f8-e7c4269cc3ac-1431719845836-1.7-m-26-hu.wav,1,0,hungry,False,1431719845836,A,m,26
e0717ce2-da25-417c-89a5-58d7175f4a6d-1436966513203-1.7-m-26-hu.wav,1,0,hungry,False,1436966513203,A,m,26
7b23d26e-6f97-4e8b-b520-a9fdde21ee91-1432261716253-1.7-m-48-hu.wav,1,0,hungry,False,1432261716253,A,m,48
9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927704-1.0-f-04-hu.wav,1,0,hungry,False,1430927704,A,f,4
3bb2445a-9ae9-4dc8-9a2e-86c696ffa405-1430142784308-1.7-m-26-hu.wav,1,0,hungry,False,1430142784308,A,m,26
20E2B5A0-40A4-4FD8-8935-AFD1DB833510-1430127670-1.0-m-26-hu.wav,1,0,hungry,False,1430127670,A,m,26
10A40438-09AA-4A21-83B4-8119F03F7A11-1430848060-1.0-f-26-hu.wav,1,0,hungry,False,1430848060,A,f,26
539FDD32-6326-422E-A707-FCF063D3426C-1437073544-1.1-f-26-hu.wav,1,0,hungry,False,1437073544,A,f,26
4be720ce-a5e5-4a48-930f-a212f8a239f6-1434774947458-1.7-f-48-hu.wav,1,0,hungry,False,1434774947458,A,f,48
AEA8AE04-D00E-48A7-8A0B-6D87E2175121-1430563241-1.0-f-72-bu.wav,1,1,burping,False,1430563241,A,f,72
F24DE44B-762C-4149-AC92-96A5E57ED118-1430816949-1.0-m-04-bu.wav,1,1,burping,False,1430816949,A,m,4
7A864194-4B6B-4850-ABBF-0C2A8170107B-1436846915-1.1-f-26-bu.wav,1,1,burping,False,1436846915,A,f,26
79FF400A-97E2-4701-987D-C7C850D5523C-1430089648-1.0-f-48-bu.wav,1,1,burping,False,1430089648,A,f,48
7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430232208-1.0-f-26-bu.wav,1,1,burping,False,1430232208,A,f,26
5afc6a14-a9d8-45f8-b31d-c79dd87cc8c6-1430757039803-1.7-m-48-bu.wav,1,1,burping,False,1430757039803,A,m,48
af30880e-5f98-4dc0-b37a-be6b21fa0ba3-1431240072536-1.7-m-26-bu.wav,1,1,burping,False,1431240072536,A,m,26
7E4B9C14-F955-4BED-9B03-7F3096A6CBFF-1430540826-1.0-f-26-bu.wav,1,1,burping,False,1430540826,A,f,26
643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138514-1.0-m-72-bp.wav,1,2,belly_pain,False,1430138514,A,m,72
69BDA5D6-0276-4462-9BF7-951799563728-1436936185-1.1-m-26-bp.wav,1,2,belly_pain,False,1436936185,A,m,26
643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138536-1.0-m-72-bp.wav,1,2,belly_pain,False,1430138536,A,m,72
d6cda191-4962-4308-9a36-46d5648a95ed-1431159272600-1.7-m-04-bp.wav,1,2,belly_pain,False,1431159272600,A,m,4
ae5f103b-5fee-442f-bb1b-d9d0570c46ab-1431533857965-1.7-m-26-bp.wav,1,2,belly_pain,False,1431533857965,A,m,26
643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138506-1.0-m-72-bp.wav,1,2,belly_pain,False,1430138506,A,m,72
643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138591-1.0-m-72-bp.wav,1,2,belly_pain,False,1430138591,A,m,72
643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138495-1.0-m-72-bp.wav,1,2,belly_pain,False,1430138495,A,m,72
C421C6FE-DFEE-4080-8AEA-848E7CE4756B-1430548333-1.0-f-26-bp.wav,1,2,belly_pain,False,1430548333,A,f,26
643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138524-1.0-m-72-bp.wav,1,2,belly_pain,False,1430138524,A,m,72
999bf14b-e417-4b44-b746-9253f81efe38-1430974001343-1.7-m-26-bp.wav,1,2,belly_pain,False,1430974001343,A,m,26
643D64AD-B711-469A-AF69-55C0D5D3E30F-1430138647-1.0-m-72-bp.wav,1,2,belly_pain,False,1430138647,A,m,72
d6cda191-4962-4308-9a36-46d5648a95ed-1431159262344-1.7-m-04-bp.wav,1,2,belly_pain,False,1431159262344,A,m,4
